Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2026-04-11 02:33:26.153,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.171,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.148,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.152,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.171,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.172,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.170,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:28.372,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.603,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.172,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
2026-04-11 02:33:26.148,2026-04-11 02:33:25.323,16.000356349769646,27.77178,-82.65678,-1.0,tampa,,,,,FB907E04-4360-42E4-B410-F63E4BE8550F,,en_US,"iPhone14,5",ios,26.3.1,US,2026-04-11 02:33:02.042,custom
